Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
62,2,1,1,1,62807,819,4985,83,526,28,135,10,21,99,5,3,12,3,0,5,1
41,1,1,1,1,19414,32,4574,32,2,3,12,3,5,7,1,0,3,1,0,8,0
42,2,1,1,1,19107,46,4629,49,2,4,9,10,5,16,1,0,3,2,0,7,0
46,1,1,1,1,75484,1159,5014,50,378,81,259,120.5,81,34,7,3,6,2,0,4,2
46,3,0,1,1,70379,860,4801,84,553,25,142,65,67,8,6,3,13,3,0,4,1
52,3,1,0,0,79419,1631,4325,96,751,81,556,20,15,31,4,6,4,1,0,2,2
76,4,1,1,3,64014,444,4337,56,406,0,30,0,0,8,8,2,5,7,1,7,1
67,2,1,1,1,76998,1910,4852,85,1225,81,161,69,35,107,11,8,8,2,1,6,2
50,3,1,1,1,49854,380,4549,63,123,17,171,39,0,30,6,2,5,5,0,6,1
51,4,1,1,2,60585,736,4688,17,267,42,309,55,42,21,7,4,9,10,0,5,1
72,4,0,1,2,42873,269,4842,11,209,0,40,3,2,15,6,1,4,4,0,8,1
34,2,1,0,0,87679,2510.625,4655,62,1225,81,556,97,81,33,7,11,10,1,3,4,2
44,2,1,1,1,57867,612,4589,48,344,35,178,15,23,17,7,2,9,7,0,6,1
32,2,1,1,1,35765,75,4518,86,22,3,30,0,5,15,2,0,4,2,0,6,0
63,2,1,0,0,65492,1045,4472,73,247,81,295,120.5,81,47,4,7,13,2,0,2,2
45,2,0,1,1,32952,55,4528,36,38,0,12,3,1,1,2,0,3,1,0,7,0
53,4,1,1,1,53374,1064,5000,34,896,10,101,13,10,34,4,2,9,6,1,9,1
63,2,1,1,1,71706,1443,4911,16,931,56,253,91,81,14,9,5,7,4,0,5,1
34,2,1,0,0,68487,1366,4850,48,758,12,385,33,81,89,9,7,13,1,0,4,2
47,3,1,1,2,53253,436,4821,61,216,9,57,20,9,125,4,3,5,7,0,5,1
49,1,0,1,1,31163,38,4454,54,2,3,10,11,2,10,1,0,3,1,0,6,0
45,2,1,1,1,42014,436,4999,56,244,15,108,4,15,50,7,1,6,6,0,8,1
49,3,1,1,2,54108,747,4919,74,539,6,91,8,6,97,8,2,9,13,0,8,1
67,4,0,0,0,49667,1396,4996,35,1181,26,120,17,13,39,5,10,5,2,1,8,2
48,3,1,0,0,63206,928,4419,65,750,8,125,11,8,26,4,3,6,1,1,2,2
50,3,1,1,2,57136,642,4673,48,306,5,109,21,81,92,5,2,10,9,0,6,1
47,1,1,1,1,46772,1048,4917,88,350,81,189,120.5,81,57,11,8,5,6,1,8,1
51,4,1,0,0,78931,943,4565,19,331,81,170,58,81,35,2,8,13,1,0,1,2
64,2,1,1,1,53977,907,4704,21,620,16,165,0,24,82,5,5,12,5,0,5,1
34,2,1,0,0,84219,1198,4465,27,434,81,400,45,81,45,3,4,10,1,0,1,2
47,3,0,1,2,46098,120,4998,86,57,0,27,0,0,36,3,2,2,4,0,8,0
57,2,1,1,1,73538,1658,4899,92,811,76,428,99,81,107,10,4,9,3,0,7,1
36,2,1,0,0,79529,1638,4381,1,423,42,556,73,81,126.5,4,8,9,1,0,2,2
45,1,1,0,0,20981,73,4743,14,2,12,10,6,13,30,3,1,2,1,0,8,0
42,2,0,1,1,51766,275,4428,74,60,51,87,6,20,51,4,2,4,2,0,5,1
60,2,1,1,1,55759,854,4896,84,675,0,85,10,7,77,10,3,8,5,0,8,1
44,2,1,1,1,33039,78,4611,4,30,8,12,8,8,12,2,0,4,1,0,5,0
50,3,1,1,1,37787,106,4600,50,40,1,40,4,3,18,3,0,3,1,0,8,0
52,2,0,1,1,27242,106,4913,2,3,17,26,20,1,39,2,0,3,2,0,9,0
39,4,0,0,0,87188,1923,4709,73,910,81,556,49,74,55,10,2,6,1,0,3,2
51,2,1,0,0,69930,1662,4717,21,252,81,556,120.5,70,126.5,4,5,12,1,0,3,2
46,2,0,1,1,37697,84,4460,82,34,6,21,11,4,8,2,1,3,1,0,6,0
49,4,1,1,1,37401,48,4372,14,19,3,19,3,1,3,2,0,3,2,0,7,0
49,2,0,1,1,3502,5,4760,56,2,1,1,0,0,1,0,0,0,0,0,14,0
46,2,1,1,2,58597,733,4904,20,490,0,184,10,28,21,7,4,9,12,0,7,1
74,4,0,0,0,82032,1234,4403,54,332,81,377,120.5,81,57,4,6,7,0,0,1,2
64,2,1,1,2,28087,112,4883,77,53,8,17,13,0,21,2,2,2,3,0,7,0
35,4,0,0,0,74004,1658,4443,5,784,48,556,42,81,48,4,6,4,1,2,3,2
62,2,1,1,1,19740,55,4780,65,7,11,3,10,4,20,1,1,3,2,0,5,0
47,1,1,1,1,57036,1513,4883,33,1171,43,219,19,14,47,6,3,13,4,1,9,1
64,1,1,1,2,53083,271,4728,65,215,7,33,3,0,13,5,1,5,6,1,7,1
47,4,1,1,1,69283,904,4333,41,674,62,134,0,26,8,7,3,13,4,0,5,1
47,3,0,1,2,46098,120,4998,86,57,0,27,0,0,36,3,2,2,4,0,8,0
34,1,1,1,1,23331,103,4981,92,5,36,7,0,10,45,3,0,3,2,0,8,0
34,1,0,1,1,23331,269,4950,97,104,20,101,24,15,5,5,1,5,6,0,9,1
33,2,0,1,1,9255,22,4509,91,9,0,7,2,0,4,1,1,2,1,0,8,0
63,4,0,0,0,67786,1156,4522,0,431,81,441,80,20,102,3,6,6,1,0,1,2
51,4,1,1,1,71969,1086,4939,59,1000,0,76,0,0,10,3,4,9,3,1,8,1
55,3,0,1,1,59235,1128,4851,4,448,40,469,80,0,91,11,2,12,3,0,7,1
33,2,1,1,1,31928,72,4411,5,33,4,24,4,2,5,3,0,4,2,0,7,0
61,3,1,1,2,74881,964,4796,48,505,72,270,36,27,54,9,2,12,4,0,5,1
44,2,1,0,0,65819,1383,4895,99,267,38,556,120.5,81,63,5,4,10,1,0,3,2
69,4,0,1,3,51411,18,4717,81,14,0,3,0,0,1,0,0,3,1,0,5,0
58,2,0,1,1,51983,793,4985,95,631,0,115,10,7,30,9,2,10,3,0,7,1
36,3,1,1,1,42386,100,4850,43,65,4,16,0,4,11,3,0,3,1,0,8,0
35,1,1,0,0,30390,80,4618,5,10,12,12,25,1,20,2,0,3,1,0,6,0
59,2,0,0,0,30983,167,4915,50,51,4,50,12,1,49,4,0,3,1,0,8,0
65,2,0,1,1,66033,677,4843,76,293,35,179,46,59,65,8,3,7,2,0,7,1
47,1,1,1,2,37284,23,4775,46,11,1,2,2,1,6,0,0,3,1,0,6,0
71,3,0,1,1,57530,92,4578,68,50,1,27,6,7,1,1,1,4,1,0,1,0
57,1,1,0,0,76800,641,4431,33,173,26,255,35,71,81,4,4,7,1,0,1,2
66,2,1,1,1,63943,1106,4983,50,423,81,368,13,81,21,6,4,6,1,0,5,1
60,2,1,0,0,76081,1033,4355,85,292,30,415,63,33,126.5,4,5,4,1,1,2,2
48,2,1,1,1,67445,1174,5004,63,757,80,217,29,80,11,9,6,12,5,0,6,1
55,3,1,1,2,37054,25,4605,89,12,1,6,0,1,5,1,0,3,2,0,7,0
60,3,1,1,2,47175,240,4927,81,167,2,44,6,2,19,4,2,4,7,1,8,1
46,2,0,1,1,31859,20,4698,77,3,1,3,8,0,5,1,0,2,1,0,7,0
61,2,0,1,3,27215,102,4840,50,30,5,22,8,9,28,2,1,4,4,0,6,0
46,4,0,1,1,70179,1034,4661,10,532,81,168,69,44,126.5,7,3,13,3,0,5,1
39,2,1,1,1,39922,156,4818,30,29,12,59,19,1,36,3,0,4,2,0,8,0
46,3,1,1,2,49681,458,4555,66,411,0,26,0,0,21,7,1,7,6,0,7,1
34,2,1,1,1,24645,17,4923,16,5,3,4,4,1,0,1,0,2,1,0,8,0
68,2,0,1,1,79865,792,4329,12,71,81,278,120.5,81,38,5,10,5,1,0,1,2
37,2,1,1,1,44322,92,4331,30,46,0,40,3,0,3,3,0,3,2,0,8,0
70,2,0,1,1,47958,407,4844,8,268,11,88,15,3,22,6,3,5,2,0,5,1
58,3,0,1,1,63972,1269,4892,93,928,63,254,0,12,12,5,4,10,4,1,4,1
68,2,1,1,1,75315,841,4393,14,459,15,171,120.5,23,31,5,4,12,2,0,2,2
72,4,1,1,2,55517,633,4958,53,483,0,108,0,6,36,11,1,6,5,0,9,1
65,4,1,1,3,75283,1019,4777,26,733,9,180,12,19,66,6,3,5,11,0,4,1
76,4,0,0,0,82800,1315,4900,23,1006,22,115,59,68,45,7,6,12,1,2,3,2
68,2,1,1,2,38998,54,4921,92,34,1,14,0,0,5,2,0,3,3,0,8,0
31,3,0,0,0,90638,2510.625,4454,29,1156,81,556,94,81,96,3,4,10,1,1,1,2
36,3,1,1,1,27161,52,4562,41,7,4,23,7,0,11,1,0,3,1,0,7,0
45,2,1,1,1,42014,436,4999,56,244,15,108,4,15,50,7,1,6,6,0,8,1
62,4,1,1,1,38201,268,4775,19,233,0,23,0,0,12,5,1,5,4,0,8,0
40,2,1,1,2,45203,147,4416,4,35,3,67,10,8,24,3,1,3,1,0,6,0
75,4,1,0,0,81574,1798,4380,89,1225,0,465,46,35,0,4,5,8,1,2,1,2
30,2,1,0,0,34935,137,4691,71,34,4,66,3,10,20,2,1,4,1,0,7,0
46,3,0,1,1,60482,507,4840,81,255,43,134,37,14,24,7,2,7,1,0,7,1
66,2,1,1,3,34633,15,4475,31,8,1,5,0,0,1,1,0,2,1,0,6,0
75,3,1,0,0,78093,1105,4518,53,368,32,556,13,43,10,4,7,5,1,0,1,2
72,2,0,0,0,82460,974,4527,78,255,47,556,52,32,15,5,3,6,1,0,1,2
56,3,1,1,1,45903,66,4385,80,33,8,10,2,10,3,2,1,3,2,0,4,0
35,2,0,0,0,81361,778,4442,18,163,23,424,27,65,76,3,10,13,1,0,1,2
49,4,0,1,2,35860,49,4359,37,15,0,8,4,2,20,1,1,2,2,1,5,0
70,3,1,1,2,40442,169,4997,52,45,12,52,25,22,13,3,1,4,4,0,7,1
57,2,1,0,0,61482,299,4320,39,48,58,68,16,66,43,3,2,6,1,0,2,2
42,2,1,1,1,34968,221,4763,11,158,6,45,8,2,2,3,2,5,7,0,7,0
35,2,1,0,0,75794,1682,4505,33,754,81,556,63,32,48,7,5,12,1,1,3,2
60,4,1,1,1,31497,155,4888,22,108,1,28,13,1,4,3,1,4,2,0,8,0
67,2,1,0,0,74268,892,4818,83,199,66,315,97,81,41,4,3,5,1,0,2,2
34,0,1,1,1,13724,58,4985,43,2,7,5,2,15,27,2,0,2,1,1,9,0
57,3,1,1,1,45143,311,4625,74,202,5,74,11,5,14,6,1,5,3,0,7,1
55,4,0,1,1,52569,95,4403,54,85,0,3,0,0,7,2,0,4,1,0,3,0
49,4,0,1,1,48432,424,4937,3,322,3,50,4,3,42,7,1,6,5,0,8,1
62,3,1,1,2,17144,47,4452,96,18,2,19,0,2,6,3,0,4,5,0,7,0
38,2,0,1,1,36108,339,4575,68,141,8,129,3,11,47,7,1,4,3,1,9,1
51,2,1,1,1,76445,1410,4957,2,739,81,309,120.5,80,35,2,5,13,1,0,6,2
47,4,1,1,1,36663,35,4383,40,18,0,6,3,3,5,1,1,3,1,0,2,0
57,3,1,1,1,53843,562,4685,64,378,0,88,19,4,73,8,5,3,4,0,7,1
66,3,1,0,0,90226,2352,4959,26,1083,81,556,120.5,81,108,4,7,12,1,1,2,2
67,3,0,0,0,70638,1334,4711,69,1016,12,215,16,12,63,4,5,10,1,1,3,2
62,2,1,1,2,44512,32,4621,57,23,1,6,0,0,2,1,0,3,2,0,4,0
61,2,1,1,2,27116,41,4437,78,12,1,21,2,2,3,2,0,3,2,0,7,0
59,4,1,1,2,54072,39,4655,71,35,0,4,0,0,0,2,0,2,1,0,8,0
45,2,1,1,1,71855,1141,4847,59,548,31,422,0,81,28,5,5,11,4,0,3,1
32,1,0,1,1,51250,710,4774,28,342,32,230,34,32,40,10,5,4,5,1,9,1
49,3,1,1,1,60432,401,4430,61,365,3,15,4,3,11,7,2,5,5,0,6,1
58,4,1,1,1,65526,506,4397,22,397,19,69,12,0,9,4,4,8,1,0,2,1
34,2,0,0,0,68655,1538,5006,95,456,19,556,75,81,38,4,5,11,1,0,3,2
44,1,1,0,0,12393,57,4890,38,5,6,15,11,7,13,2,0,3,1,0,9,0
32,2,0,0,0,64509,1722,4634,19,836,81,556,24,25,77,6,3,9,1,1,4,2
47,2,0,1,1,33955,270,4642,92,100,2,128,23,7,10,5,1,5,4,0,8,1
45,2,1,1,2,31353,31,4500,24,10,0,10,3,1,7,1,1,2,2,0,8,0
38,2,1,1,1,55434,882,4585,21,238,81,215,120.5,69,76,5,3,13,3,0,4,2
39,2,1,1,1,28359,16,4563,35,6,0,5,2,1,2,1,0,2,1,0,7,0
35,2,0,1,1,57100,311,4360,9,158,11,99,15,11,17,3,2,7,2,0,3,1
57,2,1,1,1,69139,227,4471,23,86,12,75,33,15,6,4,1,5,1,0,4,1
66,3,1,1,1,52973,1152,4916,92,856,0,76,12,9,126.5,9,6,9,7,0,8,1
57,4,1,1,1,51717,122,4631,55,98,1,17,0,1,5,3,0,4,1,1,7,0
51,2,1,1,1,18793,77,4851,14,4,16,20,0,17,20,2,0,4,3,0,8,0
40,1,1,0,0,66664,1289,4960,78,398,81,447,120.5,81,32,5,7,6,1,0,3,2
63,2,0,1,2,50664,561,4847,64,313,8,104,6,4,126,8,1,6,9,0,9,1
59,2,1,1,2,54414,211,4840,49,109,18,16,24,26,18,3,1,5,4,0,4,1
70,4,1,1,1,54549,233,4436,8,216,2,6,0,0,9,5,1,4,2,0,7,0
51,4,0,1,1,47111,1092,4977,35,595,71,153,120,81,41,3,2,10,6,0,9,1
59,4,0,0,0,41003,601,4787,11,123,81,142,71,44,88,6,2,8,1,0,6,2
40,2,1,1,1,19444,54,4445,8,16,0,23,3,2,10,4,1,2,3,0,7,0
46,1,1,1,1,36301,78,4565,53,11,12,35,3,5,12,3,0,3,1,0,7,0
75,4,1,1,1,73059,1095,4620,36,410,81,420,0,81,71,9,3,13,1,0,4,1
53,4,1,1,1,42731,244,4569,64,159,2,51,6,2,24,4,1,5,3,0,5,0
63,4,1,1,2,52854,116,4415,43,105,0,10,0,1,0,2,1,4,2,0,5,0
44,2,1,1,1,22775,15,4693,40,5,1,8,0,0,1,1,0,2,1,0,8,0
74,4,1,1,2,46681,425,4582,52,269,15,69,15,19,38,4,6,4,2,0,5,1
67,4,1,1,1,59821,734,4761,11,629,0,70,0,0,35,11,2,7,6,0,8,1
68,2,0,1,1,50002,638,4695,21,443,5,71,21,16,82,8,2,7,2,0,7,1
77,2,1,0,0,69755,894,4588,23,217,77,373,111,23,93,3,6,12,1,0,1,2
53,2,1,1,2,44078,41,4328,17,24,1,10,2,0,4,2,0,3,2,0,5,0
46,3,1,1,1,30560,31,4685,6,9,1,5,4,5,7,1,0,3,1,0,7,0
53,3,1,1,2,35924,34,4416,56,8,0,14,2,3,7,1,0,3,1,0,5,0
58,4,0,1,2,64140,1750,4597,71,1225,0,61,0,15,126.5,2,5,6,5,3,5,1
41,2,1,1,2,56386,612,4928,51,230,48,214,13,32,75,9,1,7,8,0,9,1
43,0,1,1,1,24594,29,4519,94,1,3,6,10,0,9,1,0,3,1,0,5,0
41,1,1,1,1,75774,823,4376,27,340,21,134,120.5,14,56,7,5,8,1,0,4,2
62,3,0,0,0,39228,20,4733,1,7,1,6,0,3,3,0,0,3,1,0,4,0
48,3,1,1,1,58494,396,4517,56,298,7,68,4,0,19,6,2,6,2,0,6,1
41,2,0,0,0,58684,813,4331,71,479,35,179,28,7,85,5,3,12,1,1,2,2
55,2,0,0,0,57136,1179,4725,18,267,81,556,34,12,126.5,7,5,7,1,0,6,2
72,4,0,1,2,56551,138,4371,48,67,4,32,17,2,16,2,1,4,3,0,4,0
40,2,1,1,1,22448,55,4441,86,3,1,8,23,2,18,2,1,3,3,0,3,0
61,2,0,0,0,82014,1511,4996,48,980,37,265,35,81,31,3,6,12,1,0,6,2
59,2,0,1,2,34213,117,4978,2,50,4,28,6,3,26,3,1,2,3,0,9,0
45,2,1,0,0,117416.25,1730,4744,13,1,0,556,2,1,1,0,28,0,0,0,1,2
75,4,0,1,1,25358,32,4660,57,19,0,5,0,0,8,1,0,3,2,0,6,0
44,3,0,1,1,35544,67,4431,77,30,5,23,4,1,4,2,0,3,1,0,7,0
68,3,1,1,1,36634,335,4715,0,213,9,76,4,3,30,5,2,5,3,0,7,1
68,4,1,1,1,62670,825,4465,57,539,30,92,80,46,38,5,3,13,1,0,3,2
50,1,1,1,1,50334,694,4658,24,284,16,160,84,16,126.5,7,4,6,6,0,6,1
41,2,0,0,0,72066,1792,4324,55,1003,34,536,120.5,51,34,4,6,6,1,2,2,2
64,4,0,1,2,50729,496,4741,62,239,13,143,45,4,52,6,2,7,9,0,6,1
54,2,1,1,2,34916,231,4728,89,51,23,82,33,0,42,5,1,3,4,0,9,1
46,2,0,1,1,64892,902,4349,77,527,24,230,32,24,65,6,4,12,2,0,4,2
56,2,0,1,2,43602,68,4488,45,19,5,12,10,3,19,3,1,2,3,0,6,0
33,4,0,0,0,33996,71,4609,46,40,2,15,8,0,6,1,1,3,1,0,4,0
37,1,0,1,1,41473,76,4693,80,21,8,20,15,3,9,2,0,3,1,0,7,0
55,4,1,1,2,63246,772,4631,60,593,30,91,29,22,7,6,3,12,1,0,4,1
63,4,1,1,2,36732,47,4500,71,21,5,3,10,1,7,1,1,4,3,0,2,0
52,4,1,1,1,69084,1586,4540,43,1181,81,199,39,30,30,7,3,13,2,0,8,1
55,4,1,1,1,77766,1529,4810,97,1004,59,265,115,59,27,11,10,11,2,1,6,2
37,4,0,0,0,37929,265,4652,49,202,2,46,3,2,10,4,2,5,2,2,7,0
71,2,1,0,0,86610,1603,4615,66,446,81,556,33,81,53,5,6,6,1,0,2,2
36,3,1,0,0,80141,2091,4852,20,1184,81,556,52,40,40,7,4,10,1,1,6,2
67,1,1,0,0,72635,981,4709,54,390,22,323,104,35,107,6,8,6,1,1,3,2
52,2,1,1,1,69016,1533,4902,61,726,53,363,120.5,81,126.5,8,9,13,4,0,5,2
31,1,1,0,0,20193,82,4896,18,8,8,22,24,11,9,1,1,4,1,0,4,0
47,2,1,1,1,27573,244,4779,45,50,15,110,39,15,15,5,1,4,4,0,8,1
43,0,0,1,1,15862,36,4685,26,1,1,4,11,9,10,1,0,3,1,0,8,0
46,4,1,1,1,49544,404,4820,0,308,0,73,0,0,23,5,1,8,2,0,7,1
42,2,1,1,1,33228,71,4475,28,22,2,31,7,4,5,2,0,3,1,0,7,0
44,2,1,0,0,70440,1572,4582,49,690,81,499,76,81,88,5,10,7,1,1,3,2
51,2,1,1,2,38232,122,4481,84,43,5,28,7,6,33,3,1,3,4,0,5,0
67,4,1,1,2,22554,41,4921,38,27,0,10,0,0,4,2,0,4,4,0,5,0
39,4,1,1,1,23536,10,4343,53,6,0,3,0,0,1,0,0,3,1,0,3,0
70,2,1,1,1,49413,304,4565,88,205,7,41,3,2,46,4,2,5,2,0,5,1
53,2,1,1,2,42231,37,4414,99,24,0,8,0,1,4,1,0,3,1,0,5,0
42,3,0,0,0,78789,1754,5008,12,667,50,556,21,81,83,4,6,5,1,0,2,2
54,2,1,1,1,56534,815,4659,35,691,7,61,10,0,46,10,4,7,4,2,8,1
51,2,0,1,1,58350,1001,4859,5,493,26,206,116,80,80,8,3,12,4,0,6,1
33,2,0,0,0,81217,1157,4663,77,493,70,324,120.5,40,84,3,7,11,1,0,1,2
71,2,0,1,1,49090,688,4663,45,494,5,82,7,0,100,7,2,9,3,0,7,1
35,3,0,0,0,61787,1319,4676,71,621,73,414,78,48,85,8,4,6,1,0,5,2
37,4,1,1,1,18169,21,4813,40,9,0,5,0,0,7,1,0,2,1,0,8,0
41,1,0,1,1,24336,31,4989,82,1,6,2,8,2,12,1,0,2,1,0,7,0
32,2,1,0,0,18222,67,4863,70,12,4,19,12,6,14,2,0,3,1,0,8,0
70,2,0,1,1,62335,708,4720,87,243,81,217,85,6,26,3,3,13,2,0,2,1
51,1,1,1,2,42033,25,4966,95,11,1,4,2,0,7,1,0,2,1,0,7,0
39,4,1,0,0,86580,746,4805,72,532,21,127,26,20,20,4,2,5,0,1,1,2
65,4,0,1,2,41437,32,4963,5,29,0,2,0,0,1,1,0,3,1,0,7,0
71,3,0,1,2,73705,1695,4434,86,612,81,520,120.5,81,107,9,6,8,2,0,5,1
46,2,1,1,1,61064,1080,4985,80,387,81,342,0,45,126.5,8,4,11,5,0,6,1
67,3,1,1,2,38452,72,4409,62,56,0,14,0,0,2,3,0,3,3,0,7,0
33,2,0,1,1,18358,57,4539,49,6,8,19,16,4,4,3,0,4,3,0,7,0
49,4,1,1,1,55012,660,4418,85,582,0,65,0,0,13,8,2,9,6,0,5,1
49,0,1,1,1,9722,103,4953,7,6,17,16,6,16,42,3,1,3,4,0,8,0
38,4,1,1,1,38175,153,4597,6,70,6,69,2,3,3,3,1,4,3,0,7,0
66,3,1,1,1,58656,1220,4965,25,962,12,194,16,24,12,7,8,13,4,1,6,1
57,2,1,1,1,52117,279,5000,55,112,10,107,30,0,20,5,2,4,2,0,7,1
44,2,1,1,1,64813,745,4496,81,293,0,124,120.5,81,52,7,2,10,1,0,5,1
49,4,1,1,1,54222,264,4438,98,199,12,31,3,12,7,3,3,5,1,0,3,0
36,2,1,0,0,83512,2157,4330,31,1060,61,556,80,20,101,4,7,10,1,4,1,2
63,3,1,1,1,77520,1526,4623,30,940,44,396,0,81,58,8,7,7,1,3,4,2
44,2,1,1,1,41154,69,4764,98,44,2,11,2,3,7,1,0,4,1,0,5,0
56,2,1,0,0,80398,1597,4914,92,342,51,556,120.5,35,26,5,8,12,1,1,3,2
30,0,0,1,1,18746,64,4349,41,2,10,11,12,9,20,3,0,3,2,0,6,0
38,2,1,1,1,35196,497,4911,68,75,12,141,43,39,126.5,6,1,5,6,0,8,1
66,2,0,1,1,60230,1067,4723,78,520,20,367,39,81,40,6,3,6,2,0,5,1
45,2,1,1,2,22108,31,4370,46,5,3,9,6,2,6,2,0,3,2,0,7,0
48,2,1,1,2,44392,211,4615,71,87,5,71,7,12,29,4,1,4,5,0,7,1
46,4,1,1,1,55424,877,4899,6,462,61,184,10,53,107,7,5,9,4,1,6,1
43,2,1,1,1,17688,11,4850,82,2,2,1,3,1,2,1,0,2,1,0,8,0
39,4,1,0,0,92491,2034,4742,71,979,44,556,29,25,22,7,5,12,1,3,3,2
31,2,0,0,0,90273,1991,4515,32,704,81,556,120,74,111,5,6,7,1,3,2,2
60,4,0,0,0,82571,1686,4406,28,861,31,556,62,81,79,6,5,13,0,1,2,2
40,4,0,1,1,38513,324,4470,20,172,3,115,16,0,18,6,1,5,5,0,8,1
43,3,0,1,1,16653,69,4390,10,5,7,31,15,4,7,2,1,3,3,0,6,0
67,2,1,1,2,42586,252,4926,7,194,2,56,0,0,0,4,1,6,5,0,8,0
57,0,0,1,1,23529,54,4856,67,9,7,13,3,2,20,1,1,2,1,0,6,0
61,3,1,1,2,74881,964,4796,48,505,72,270,36,27,54,9,2,12,4,0,5,1
71,2,1,1,1,71107,1327,4815,61,533,10,217,120.5,81,126.5,7,6,13,2,0,4,2
58,4,1,1,2,46910,68,4416,36,48,0,14,0,0,6,2,0,3,2,0,6,0
63,2,1,0,0,18690,60,4866,77,6,1,7,23,4,19,1,1,2,1,0,8,0
67,2,0,1,2,37244,55,4746,90,18,2,10,0,0,25,1,1,2,1,1,7,0
56,2,1,0,0,82427,1456,4427,35,482,81,509,104,81,107,3,5,12,1,1,1,2
64,1,0,1,1,75342,563,4737,38,204,81,97,21,81,26,5,2,10,1,0,4,1
68,2,0,1,1,70044,1504,4814,46,1073,0,250,120.5,14,14,7,10,5,4,0,5,1
55,2,0,1,2,79146,564,4384,33,245,16,223,21,43,16,8,1,8,2,0,6,1
59,2,1,0,0,77437,1125,4533,70,560,21,442,29,44,29,4,5,13,1,1,1,2
63,2,1,1,1,54984,358,4354,51,173,13,131,32,3,6,6,1,6,4,1,7,1
51,4,1,1,1,42403,42,4518,18,22,1,11,0,5,3,1,0,3,1,0,8,0
58,2,1,1,1,55761,184,4384,97,136,1,12,0,3,32,4,1,3,2,1,6,0
39,2,1,1,1,37292,460,4755,32,275,0,86,10,23,66,6,3,5,5,0,8,1
77,4,0,0,0,45576,145,4350,9,56,19,29,2,14,25,3,1,3,1,0,8,0
75,2,1,0,0,70321,1376,4847,6,303,23,556,82,26,126.5,6,5,13,1,0,4,2
53,4,0,1,1,58086,792,4843,80,708,7,62,0,0,15,11,3,7,2,0,8,1
70,2,1,0,0,81795,1382,4929,74,324,81,556,27,81,88,4,11,7,1,0,2,2
75,0,1,0,0,28389,28,4904,49,1,5,3,7,4,8,1,0,2,1,0,7,0
76,3,1,0,0,66835,1033,4592,21,620,26,195,34,17,126.5,6,4,13,1,0,2,2
53,2,0,1,1,69901,882,4714,95,312,21,206,102,81,126.5,7,3,10,3,0,5,1
73,4,1,0,0,80360,2231,4801,56,1225,81,454,112,43,43,4,4,5,2,3,2,2
61,4,1,1,1,63342,1101,4939,48,918,21,118,13,10,21,8,3,5,3,1,6,1
48,2,1,1,1,44989,369,4973,26,98,0,106,49,10,106,5,1,5,5,0,6,1
42,1,0,1,1,31859,48,4440,3,3,4,7,15,8,11,1,0,3,1,0,7,0
73,4,0,1,1,51569,467,4820,39,380,0,47,6,0,34,7,1,7,4,1,8,1
51,2,0,1,2,30372,44,4869,33,15,0,12,7,3,7,2,0,3,3,0,7,0
43,0,0,1,2,16014,38,4787,42,3,9,4,7,8,7,1,1,4,4,0,3,0
54,2,1,1,2,41120,81,4553,80,24,2,23,0,8,24,2,1,3,3,0,6,0
51,3,0,1,1,39763,167,4647,9,80,1,60,4,6,16,5,1,2,2,0,9,0
67,4,1,1,2,38725,45,4368,52,31,0,6,2,1,5,1,0,4,2,0,4,0
50,2,1,1,1,77981,664,4717,78,138,81,204,16,81,60,7,4,7,3,0,5,1
58,1,1,1,1,62905,622,4610,68,166,75,96,119,81,59,7,2,8,3,0,4,1
43,1,0,1,1,13533,48,4794,45,12,3,8,8,0,17,2,0,3,2,0,7,0
47,2,1,1,1,59481,461,4567,47,178,3,85,71,66,58,3,3,8,2,0,2,1
45,2,1,1,1,72117,1073,4631,34,707,20,171,65,60,50,9,7,9,1,0,5,2
36,1,1,1,1,21955,55,4613,81,5,1,7,17,14,11,2,1,3,2,0,6,0
66,2,1,1,1,67131,976,4778,72,465,71,250,93,35,62,9,2,12,3,0,6,1
42,4,0,1,1,36802,20,4331,23,16,1,2,0,0,1,1,0,3,1,0,5,0
40,2,1,0,0,71853,1149,4735,29,358,81,413,120.5,81,32,2,8,6,1,0,1,2
61,0,1,0,0,28249,43,4332,80,1,9,7,2,14,10,2,0,3,1,0,6,0
47,3,1,1,1,47808,224,4570,30,123,1,26,2,0,72,3,2,3,2,1,7,0
48,4,0,1,1,25509,101,4967,15,40,3,30,10,7,11,3,0,3,3,0,9,0
76,4,1,0,0,51012,209,4755,86,102,9,63,2,9,24,4,1,4,1,0,6,1
37,2,0,0,0,70596,968,4950,68,347,44,534,17,0,26,3,5,12,1,0,2,2
70,4,1,0,0,85431,1165,4704,54,376,53,462,120.5,53,53,2,7,7,1,0,0,2
55,2,1,1,1,42664,24,4421,44,21,0,3,0,0,0,1,0,3,1,0,6,0
67,2,1,1,2,42586,252,4926,7,194,2,56,0,0,0,4,1,6,5,0,8,0
37,2,0,1,1,29760,165,4987,87,64,4,68,7,5,17,3,1,4,4,0,8,0
45,4,1,0,0,28973,269,4942,59,206,0,46,3,2,12,5,1,5,2,0,8,0
49,4,1,1,1,39435,102,4645,16,71,0,18,0,0,13,3,1,2,1,0,7,0
